Diet Plan ID,Goal,BMI Range,BMI Category,Maintenance Calorie Range,Diet Preference,Meal,Option,Quantity,Calories (kcal),Protein (g),Carbs (g),Fats (g),Fiber (g)
6,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Vegetarian,Dinner,Stuffed multigrain paratha,1 paratha,430,19,53,9,7
6,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Vegetarian,Dinner,Bajra roti with curry,1 roti,440,21,57,11,8
6,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Vegetarian,Pre-Bed Snack,Pumpkin seeds,2 tbsp,100,5,10,6,2
6,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Vegetarian,Pre-Bed Snack,Warm turmeric milk,1 glass,120,8,15,4,3
6,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Vegetarian,Pre-Bed Snack,Greek yogurt with cinnamon,1 small bowl,150,10,18,5,4
6,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Vegetarian,Pre-Bed Snack,Almonds with dates,10 almonds + 2 dates,140,7,14,7,3
6,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Vegetarian,Pre-Bed Snack,Chamomile tea with flaxseeds,1 cup,130,6,12,3,2
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Breakfast,Egg omelet with spinach,1 serving,400,35,40,10,5
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Breakfast,Chicken sandwich,1 serving,320,18,30,15,4
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Breakfast,Greek yogurt with nuts,1 serving,300,25,30,12,3
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Breakfast,Boiled eggs with toast,1 serving,350,30,40,8,6
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Breakfast,Protein smoothie,1 serving,280,32,15,10,5
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Mid-Morning Snack,Grilled chicken salad,1 serving,350,30,35,8,4
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Mid-Morning Snack,Tuna sandwich,1 serving,150,12,1,10,0
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Mid-Morning Snack,Boiled eggs,1 serving,330,25,20,18,3
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Mid-Morning Snack,Cottage cheese with almonds,1 serving,250,20,30,6,5
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Mid-Morning Snack,Protein bar,1 serving,450,40,35,15,5
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Lunch,Grilled salmon with brown rice,1 serving,400,45,30,10,6
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Lunch,Chicken breast with veggies,1 serving,480,50,25,20,4
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Lunch,Beef stir-fry,1 serving,420,38,40,12,5
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Lunch,Turkey sandwich,1 serving,410,30,50,15,6
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Lunch,Paneer with quinoa,1 serving,320,25,10,22,3
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Evening Snack,Boiled eggs with nuts,1 serving,300,35,15,10,4
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Evening Snack,Tuna salad,1 serving,280,30,20,8,3
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Evening Snack,Chicken soup,1 serving,350,20,30,15,2
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Evening Snack,Cheese with crackers,1 serving,280,10,35,12,6
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Evening Snack,Fruit & nuts,1 serving,350,45,20,10,5
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Dinner,Baked chicken with salad,1 serving,500,40,55,15,6
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Dinner,Fish curry with brown rice,1 serving,600,55,10,35,3
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Dinner,Grilled beef steak,1 serving,320,28,5,22,2
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Dinner,Scrambled eggs,1 serving,450,50,30,15,4
7,Weight Loss,<18.5,Underweight,~2000-2500 kcal,Non-Vegetarian,Dinner,Shrimp stir-fry,1 serving,450,50,30,15,4
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Breakfast,Egg omelet with spinach,1 serving,250,20,5,18,2
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Breakfast,Chicken sandwich,1 serving,400,35,40,10,5
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Breakfast,Greek yogurt with nuts,1 serving,320,18,30,15,4
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Breakfast,Boiled eggs with toast,1 serving,300,25,30,12,3
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Breakfast,Protein smoothie,1 serving,350,30,40,8,6
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Mid-Morning Snack,Grilled chicken salad,1 serving,280,32,15,10,5
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Mid-Morning Snack,Tuna sandwich,1 serving,350,30,35,8,4
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Mid-Morning Snack,Boiled eggs,1 serving,150,12,1,10,0
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Mid-Morning Snack,Cottage cheese with almonds,1 serving,330,25,20,18,3
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Mid-Morning Snack,Protein bar,1 serving,250,20,30,6,5
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Lunch,Grilled salmon with brown rice,1 serving,450,40,35,15,5
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Lunch,Chicken breast with veggies,1 serving,400,45,30,10,6
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Lunch,Beef stir-fry,1 serving,480,50,25,20,4
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Lunch,Turkey sandwich,1 serving,420,38,40,12,5
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Lunch,Paneer with quinoa,1 serving,410,30,50,15,6
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Evening Snack,Boiled eggs with nuts,1 serving,320,25,10,22,3
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Evening Snack,Tuna salad,1 serving,300,35,15,10,4
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Evening Snack,Chicken soup,1 serving,280,30,20,8,3
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Evening Snack,Cheese with crackers,1 serving,350,20,30,15,2
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Evening Snack,Fruit & nuts,1 serving,280,10,35,12,6
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Dinner,Baked chicken with salad,1 serving,350,45,20,10,5
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Dinner,Fish curry with brown rice,1 serving,500,40,55,15,6
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Dinner,Grilled beef steak,1 serving,600,55,10,35,3
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Dinner,Scrambled eggs,1 serving,320,28,5,22,2
8,Weight Loss,18.5 - 24.9,Normal weight,~2200-2500 kcal,Non-Vegetarian,Dinner,Shrimp stir-fry,1 serving,450,50,30,15,4
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Breakfast,Egg omelet with spinach,1 serving,250,20,5,18,2
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Breakfast,Chicken sandwich,1 serving,400,35,40,10,5
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Breakfast,Greek yogurt with nuts,1 serving,320,18,30,15,4
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Breakfast,Boiled eggs with toast,1 serving,300,25,30,12,3
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Breakfast,Protein smoothie,1 serving,350,30,40,8,6
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Mid-Morning Snack,Grilled chicken salad,1 serving,280,32,15,10,5
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Mid-Morning Snack,Tuna sandwich,1 serving,350,30,35,8,4
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Mid-Morning Snack,Boiled eggs,1 serving,150,12,1,10,0
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Mid-Morning Snack,Cottage cheese with almonds,1 serving,330,25,20,18,3
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Mid-Morning Snack,Protein bar,1 serving,250,20,30,6,5
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Lunch,Grilled salmon with brown rice,1 serving,450,40,35,15,5
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Lunch,Chicken breast with veggies,1 serving,400,45,30,10,6
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Lunch,Beef stir-fry,1 serving,480,50,25,20,4
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Lunch,Turkey sandwich,1 serving,420,38,40,12,5
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Lunch,Paneer with quinoa,1 serving,410,30,50,15,6
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Evening Snack,Boiled eggs with nuts,1 serving,320,25,10,22,3
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Evening Snack,Tuna salad,1 serving,300,35,15,10,4
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Evening Snack,Chicken soup,1 serving,280,30,20,8,3
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Evening Snack,Cheese with crackers,1 serving,350,20,30,15,2
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Evening Snack,Fruit & nuts,1 serving,280,10,35,12,6
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Dinner,Baked chicken with salad,1 serving,350,45,20,10,5
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Dinner,Fish curry with brown rice,1 serving,500,40,55,15,6
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Dinner,Grilled beef steak,1 serving,600,55,10,35,3
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Dinner,Scrambled eggs,1 serving,320,28,5,22,2
9,Weight Loss,25 - 29.9,Overweight,~2400-2700 kcal,Non-Vegetarian,Dinner,Shrimp stir-fry,1 serving,450,50,30,15,4
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Breakfast,Egg omelet with spinach,1 serving,250,20,5,18,2
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Breakfast,Chicken sandwich,1 serving,400,35,40,10,5
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Breakfast,Greek yogurt with nuts,1 serving,320,18,30,15,4
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Breakfast,Boiled eggs with toast,1 serving,300,25,30,12,3
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Breakfast,Protein smoothie,1 serving,350,30,40,8,6
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Mid-Morning Snack,Grilled chicken salad,1 serving,280,32,15,10,5
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Mid-Morning Snack,Tuna sandwich,1 serving,350,30,35,8,4
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Mid-Morning Snack,Boiled eggs,1 serving,150,12,1,10,0
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Mid-Morning Snack,Cottage cheese with almonds,1 serving,330,25,20,18,3
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Mid-Morning Snack,Protein bar,1 serving,250,20,30,6,5
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Lunch,Grilled salmon with brown rice,1 serving,450,40,35,15,5
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Lunch,Chicken breast with veggies,1 serving,400,45,30,10,6
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Lunch,Beef stir-fry,1 serving,480,50,25,20,4
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Lunch,Turkey sandwich,1 serving,420,38,40,12,5
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Lunch,Paneer with quinoa,1 serving,410,30,50,15,6
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Evening Snack,Boiled eggs with nuts,1 serving,320,25,10,22,3
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Evening Snack,Tuna salad,1 serving,300,35,15,10,4
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Evening Snack,Chicken soup,1 serving,280,30,20,8,3
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Evening Snack,Cheese with crackers,1 serving,350,20,30,15,2
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Evening Snack,Fruit & nuts,1 serving,280,10,35,12,6
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Dinner,Baked chicken with salad,1 serving,350,45,20,10,5
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Dinner,Fish curry with brown rice,1 serving,500,40,55,15,6
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Dinner,Grilled beef steak,1 serving,600,55,10,35,3
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Dinner,Scrambled eggs,1 serving,320,28,5,22,2
10,Weight Loss,30 - 34.9,Obesity Class 1 ,~2600-2900 kcal,Non-Vegetarian,Dinner,Shrimp stir-fry,1 serving,450,50,30,15,4
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Breakfast,Egg omelet with spinach,1 serving,250,20,5,18,2
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Breakfast,Chicken sandwich,1 serving,400,35,40,10,5
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Breakfast,Greek yogurt with nuts,1 serving,320,18,30,15,4
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Breakfast,Boiled eggs with toast,1 serving,300,25,30,12,3
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Breakfast,Protein smoothie,1 serving,350,30,40,8,6
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Mid-Morning Snack,Grilled chicken salad,1 serving,280,32,15,10,5
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Mid-Morning Snack,Tuna sandwich,1 serving,350,30,35,8,4
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Mid-Morning Snack,Boiled eggs,1 serving,150,12,1,10,0
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Mid-Morning Snack,Cottage cheese with almonds,1 serving,330,25,20,18,3
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Mid-Morning Snack,Protein bar,1 serving,250,20,30,6,5
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Lunch,Grilled salmon with brown rice,1 serving,450,40,35,15,5
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Lunch,Chicken breast with veggies,1 serving,400,45,30,10,6
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Lunch,Beef stir-fry,1 serving,480,50,25,20,4
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Lunch,Turkey sandwich,1 serving,420,38,40,12,5
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Lunch,Paneer with quinoa,1 serving,410,30,50,15,6
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Evening Snack,Boiled eggs with nuts,1 serving,320,25,10,22,3
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Evening Snack,Tuna salad,1 serving,300,35,15,10,4
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Evening Snack,Chicken soup,1 serving,280,30,20,8,3
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Evening Snack,Cheese with crackers,1 serving,350,20,30,15,2
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Evening Snack,Fruit & nuts,1 serving,280,10,35,12,6
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Dinner,Baked chicken with salad,1 serving,350,45,20,10,5
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Dinner,Fish curry with brown rice,1 serving,500,40,55,15,6
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Dinner,Grilled beef steak,1 serving,600,55,10,35,3
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Dinner,Scrambled eggs,1 serving,320,28,5,22,2
11,Weight Loss,35 - 39.9,Obesity Class 2,~2800-3100 kcal,Non-Vegetarian,Dinner,Shrimp stir-fry,1 serving,450,50,30,15,4
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Breakfast,Egg omelet with spinach,1 serving,250,20,5,18,2
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Breakfast,Chicken sandwich,1 serving,400,35,40,10,5
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Breakfast,Greek yogurt with nuts,1 serving,320,18,30,15,4
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Breakfast,Boiled eggs with toast,1 serving,300,25,30,12,3
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Breakfast,Protein smoothie,1 serving,350,30,40,8,6
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Mid-Morning Snack,Grilled chicken salad,1 serving,280,32,15,10,5
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Mid-Morning Snack,Tuna sandwich,1 serving,350,30,35,8,4
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Mid-Morning Snack,Boiled eggs,1 serving,150,12,1,10,0
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Mid-Morning Snack,Cottage cheese with almonds,1 serving,330,25,20,18,3
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Mid-Morning Snack,Protein bar,1 serving,250,20,30,6,5
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Lunch,Grilled salmon with brown rice,1 serving,450,40,35,15,5
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Lunch,Chicken breast with veggies,1 serving,400,45,30,10,6
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Lunch,Beef stir-fry,1 serving,480,50,25,20,4
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Lunch,Turkey sandwich,1 serving,420,38,40,12,5
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Lunch,Paneer with quinoa,1 serving,410,30,50,15,6
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Evening Snack,Boiled eggs with nuts,1 serving,320,25,10,22,3
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Evening Snack,Tuna salad,1 serving,300,35,15,10,4
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Evening Snack,Chicken soup,1 serving,280,30,20,8,3
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Evening Snack,Cheese with crackers,1 serving,350,20,30,15,2
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Evening Snack,Fruit & nuts,1 serving,280,10,35,12,6
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Dinner,Baked chicken with salad,1 serving,350,45,20,10,5
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Dinner,Fish curry with brown rice,1 serving,500,40,55,15,6
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Dinner,Grilled beef steak,1 serving,600,55,10,35,3
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Dinner,Scrambled eggs,1 serving,320,28,5,22,2
12,Weight Loss,40+,Obesity Class 3,~3000-3300 kcal,Non-Vegetarian,Dinner,Shrimp stir-fry,1 serving,450,50,30,15,4
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Breakfast,Oats with nuts & honey,1 serving,450,15,55,18,6
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Breakfast,Banana smoothie with peanut butter,1 serving,380,8,50,15,7
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Breakfast,Whole wheat toast with avocado,1 serving,420,20,45,18,5
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Breakfast,Paneer sandwich,1 serving,400,22,40,14,6
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Breakfast,Scrambled tofu with toast,1 serving,350,20,30,15,4
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Mid-Morning Snack,Greek yogurt with almonds,1 serving,390,14,40,18,5
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Mid-Morning Snack,Peanut butter toast,1 serving,320,8,45,12,6
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Mid-Morning Snack,Homemade granola bar,1 serving,300,3,70,1,8
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Mid-Morning Snack,Banana with dates,1 serving,500,40,30,15,3
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Mid-Morning Snack,Protein shake with milk,1 serving,480,18,90,8,12
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Lunch,Brown rice with lentils,1 serving,520,22,85,10,10
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Lunch,Quinoa with chickpeas,1 serving,450,20,60,12,8
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Lunch,Vegetable stir-fry with tofu,1 serving,500,15,80,14,10
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Lunch,Dal with roti & ghee,1 serving,550,30,70,18,6
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Lunch,Paneer curry with rice,1 serving,400,12,50,14,9
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Evening Snack,Hummus with whole wheat pita,1 serving,350,25,40,8,2
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Evening Snack,Cottage cheese with honey,1 serving,600,18,55,40,7
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Evening Snack,Dry fruits & nuts,1 serving,480,20,60,15,5
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Evening Snack,Smoothie with milk & nuts,1 serving,420,12,75,10,6
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Evening Snack,Whole wheat pancakes,1 serving,450,12,70,15,8
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Dinner,Khichdi with ghee,1 serving,500,25,60,12,10
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Dinner,Soybean curry with rice,1 serving,400,8,65,10,7
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Dinner,Vegetable pulao,1 serving,480,20,55,15,9
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Dinner,Dal makhani with roti,1 serving,520,30,50,18,6
13,Weight Gain,<18.5,Underweight,~2500-2800 kcal,Vegetarian,Dinner,Paneer tikka with quinoa,1 serving,520,30,50,18,6
14,Weight Gain,18.5 - 24.9,Normal weight,~2700-3000 kcal,Vegetarian,Breakfast,Oats with nuts & honey,1 serving,400,12,60,10,8
14,Weight Gain,18.5 - 24.9,Normal weight,~2700-3000 kcal,Vegetarian,Breakfast,Banana smoothie with peanut butter,1 serving,450,15,55,18,6
14,Weight Gain,18.5 - 24.9,Normal weight,~2700-3000 kcal,Vegetarian,Breakfast,Whole wheat toast with avocado,1 serving,380,8,50,15,7
